scenario,round,client_id,loss,accuracy,precision,recall,f1
Non-IID,310,5,0.026669164281338455,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,310,14,0.026669164281338455,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,311,4,0.11251729250419885,0.96,0.9714285714285713,0.96,0.9604231166150671
Non-IID,311,16,0.11251729250419885,0.96,0.9714285714285713,0.96,0.9604231166150671
Non-IID,312,0,0.015400730147957802,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,312,14,0.015400730147957802,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,313,5,0.010874073095619679,1.0,1.0,1.0,1.0
Non-IID,313,12,0.010874073095619679,1.0,1.0,1.0,1.0
Non-IID,314,3,0.02310811497271061,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,314,10,0.02310811497271061,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,315,6,0.07137323297560215,0.96,0.9678321678321679,0.96,0.9571946169772257
Non-IID,315,9,0.07137323297560215,0.96,0.9678321678321679,0.96,0.9571946169772257
Non-IID,316,15,0.01146145336329937,1.0,1.0,1.0,1.0
Non-IID,316,9,0.01146145336329937,1.0,1.0,1.0,1.0
Non-IID,317,4,0.041996668726205826,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,317,3,0.041996668726205826,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,318,16,0.009567356258630753,1.0,1.0,1.0,1.0
Non-IID,318,14,0.009567356258630753,1.0,1.0,1.0,1.0
Non-IID,319,10,0.003780599609017372,1.0,1.0,1.0,1.0
Non-IID,319,8,0.003780599609017372,1.0,1.0,1.0,1.0
Non-IID,320,2,0.004634788930416107,1.0,1.0,1.0,1.0
Non-IID,320,18,0.004634788930416107,1.0,1.0,1.0,1.0
Non-IID,321,12,0.03136791966855526,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,321,6,0.03136791966855526,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,322,9,0.005367322359234095,1.0,1.0,1.0,1.0
Non-IID,322,13,0.005367322359234095,1.0,1.0,1.0,1.0
Non-IID,323,15,0.050864726305007935,0.98,0.9833333333333334,0.9800000000000001,0.9803827751196172
Non-IID,323,13,0.050864726305007935,0.98,0.9833333333333334,0.9800000000000001,0.9803827751196172
Non-IID,324,16,0.04547988231293857,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,324,15,0.04547988231293857,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,325,5,0.0076289019733667375,1.0,1.0,1.0,1.0
Non-IID,325,6,0.0076289019733667375,1.0,1.0,1.0,1.0
Non-IID,326,11,0.039795185625553134,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,326,12,0.039795185625553134,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,327,12,0.018493556613102556,1.0,1.0,1.0,1.0
Non-IID,327,9,0.018493556613102556,1.0,1.0,1.0,1.0
Non-IID,328,14,0.13028782233595848,0.96,0.9678321678321679,0.96,0.9571946169772257
Non-IID,328,2,0.13028782233595848,0.96,0.9678321678321679,0.96,0.9571946169772257
Non-IID,329,2,0.03272216692566872,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,329,1,0.03272216692566872,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,330,13,0.018364459425210953,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,330,14,0.018364459425210953,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,331,10,0.04126169028691948,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,331,15,0.04126169028691948,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,332,19,0.00656234011054039,1.0,1.0,1.0,1.0
Non-IID,332,14,0.00656234011054039,1.0,1.0,1.0,1.0
Non-IID,333,6,0.008906261511147023,1.0,1.0,1.0,1.0
Non-IID,333,0,0.008906261511147023,1.0,1.0,1.0,1.0
Non-IID,334,7,0.03369235513731837,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,334,4,0.03369235513731837,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,335,15,0.01568246688693762,1.0,1.0,1.0,1.0
Non-IID,335,10,0.01568246688693762,1.0,1.0,1.0,1.0
Non-IID,336,8,0.0558368881046772,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,336,0,0.0558368881046772,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,337,18,0.01036658264696598,1.0,1.0,1.0,1.0
Non-IID,337,6,0.01036658264696598,1.0,1.0,1.0,1.0
Non-IID,338,9,0.020223700255155564,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,338,12,0.020223700255155564,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,339,8,0.009007509350776672,1.0,1.0,1.0,1.0
Non-IID,339,4,0.009007509350776672,1.0,1.0,1.0,1.0
Non-IID,340,1,0.052113640569150445,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,340,7,0.052113640569150445,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,341,18,0.030315942242741586,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,341,9,0.030315942242741586,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,342,17,0.09320695117115975,0.97,0.9727272727272727,0.9700000000000001,0.9693400167084378
Non-IID,342,2,0.09320695117115975,0.97,0.9727272727272727,0.9700000000000001,0.9693400167084378
Non-IID,343,16,0.15234268367290496,0.92,0.940909090909091,0.9200000000000002,0.9070378744062955
Non-IID,343,2,0.15234268367290496,0.92,0.940909090909091,0.9200000000000002,0.9070378744062955
Non-IID,344,16,0.005616436377167701,1.0,1.0,1.0,1.0
Non-IID,344,8,0.005616436377167701,1.0,1.0,1.0,1.0
Non-IID,345,14,0.009778335150331259,1.0,1.0,1.0,1.0
Non-IID,345,12,0.009778335150331259,1.0,1.0,1.0,1.0
Non-IID,346,19,0.019861861169338225,1.0,1.0,1.0,1.0
Non-IID,346,17,0.019861861169338225,1.0,1.0,1.0,1.0
Non-IID,347,11,0.016816275641322136,1.0,1.0,1.0,1.0
Non-IID,347,0,0.016816275641322136,1.0,1.0,1.0,1.0
Non-IID,348,14,0.0325988844037056,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,348,6,0.0325988844037056,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,349,6,0.09409837931394577,0.96,0.9651515151515152,0.96,0.9584750646670152
Non-IID,349,18,0.09409837931394577,0.96,0.9651515151515152,0.96,0.9584750646670152
Non-IID,350,1,0.010409943014383315,1.0,1.0,1.0,1.0
Non-IID,350,10,0.010409943014383315,1.0,1.0,1.0,1.0
Non-IID,351,16,0.025368893444538118,1.0,1.0,1.0,1.0
Non-IID,351,11,0.025368893444538118,1.0,1.0,1.0,1.0
Non-IID,352,16,0.01010499820113182,1.0,1.0,1.0,1.0
Non-IID,352,14,0.01010499820113182,1.0,1.0,1.0,1.0
Non-IID,353,17,0.0030250366777181624,1.0,1.0,1.0,1.0
Non-IID,353,9,0.0030250366777181624,1.0,1.0,1.0,1.0
Non-IID,354,14,0.07679657012224197,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,354,0,0.07679657012224197,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,355,7,0.00748260899912566,1.0,1.0,1.0,1.0
Non-IID,355,11,0.00748260899912566,1.0,1.0,1.0,1.0
Non-IID,356,3,0.017005374133586885,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,356,0,0.017005374133586885,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,357,8,0.0056215268746018406,1.0,1.0,1.0,1.0
Non-IID,357,16,0.0056215268746018406,1.0,1.0,1.0,1.0
Non-IID,358,15,0.011151826046407222,1.0,1.0,1.0,1.0
Non-IID,358,0,0.011151826046407222,1.0,1.0,1.0,1.0
Non-IID,359,16,0.07637481331825256,0.97,0.9727272727272727,0.9700000000000001,0.9693400167084377
Non-IID,359,0,0.07637481331825256,0.97,0.9727272727272727,0.9700000000000001,0.9693400167084377
Non-IID,360,10,0.0879774783551693,0.95,0.9587412587412587,0.95,0.9471695543205841
Non-IID,360,16,0.0879774783551693,0.95,0.9587412587412587,0.95,0.9471695543205841
Non-IID,361,8,0.09282740086317062,0.97,0.9742424242424242,0.97,0.9685001273236568
Non-IID,361,6,0.09282740086317062,0.97,0.9742424242424242,0.97,0.9685001273236568
Non-IID,362,15,0.116929791867733,0.92,0.9443181818181818,0.9200000000000002,0.9082899556583767
Non-IID,362,7,0.116929791867733,0.92,0.9443181818181818,0.9200000000000002,0.9082899556583767
Non-IID,363,16,0.06839913748204708,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,363,5,0.06839913748204708,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,364,12,0.007042742315679789,1.0,1.0,1.0,1.0
Non-IID,364,2,0.007042742315679789,1.0,1.0,1.0,1.0
Non-IID,365,7,0.005295058935880661,1.0,1.0,1.0,1.0
Non-IID,365,18,0.005295058935880661,1.0,1.0,1.0,1.0
Non-IID,366,2,0.037914637438952924,0.98,0.9818181818181817,0.9800000000000001,0.9799498746867169
Non-IID,366,8,0.037914637438952924,0.98,0.9818181818181817,0.9800000000000001,0.9799498746867169
Non-IID,367,18,0.014385509341955184,1.0,1.0,1.0,1.0
Non-IID,367,3,0.014385509341955184,1.0,1.0,1.0,1.0
Non-IID,368,13,0.011473727822303771,1.0,1.0,1.0,1.0
Non-IID,368,8,0.011473727822303771,1.0,1.0,1.0,1.0
Non-IID,369,11,0.0502650348469615,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,369,6,0.0502650348469615,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,370,5,0.05468491576611996,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,370,1,0.05468491576611996,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,371,1,0.011101064048707485,1.0,1.0,1.0,1.0
Non-IID,371,16,0.011101064048707485,1.0,1.0,1.0,1.0
Non-IID,372,15,0.015559926563873887,1.0,1.0,1.0,1.0
Non-IID,372,16,0.015559926563873887,1.0,1.0,1.0,1.0
Non-IID,373,6,0.018394986744970084,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,373,7,0.018394986744970084,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,374,14,0.009693490788340569,1.0,1.0,1.0,1.0
Non-IID,374,13,0.009693490788340569,1.0,1.0,1.0,1.0
Non-IID,375,0,0.006549266763031482,1.0,1.0,1.0,1.0
Non-IID,375,14,0.006549266763031482,1.0,1.0,1.0,1.0
Non-IID,376,5,0.030471465848386288,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,376,2,0.030471465848386288,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,377,17,0.005111535750329494,1.0,1.0,1.0,1.0
Non-IID,377,5,0.005111535750329494,1.0,1.0,1.0,1.0
Non-IID,378,15,0.02217467740178108,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,378,18,0.02217467740178108,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,379,0,0.009187409481965005,1.0,1.0,1.0,1.0
Non-IID,379,10,0.009187409481965005,1.0,1.0,1.0,1.0
Non-IID,380,0,0.010611193981021642,1.0,1.0,1.0,1.0
Non-IID,380,18,0.010611193981021642,1.0,1.0,1.0,1.0
Non-IID,381,4,0.034573818519711495,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,381,10,0.034573818519711495,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,382,15,0.01241530230268836,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,382,8,0.01241530230268836,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,383,19,0.04396839927881956,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,383,12,0.04396839927881956,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,384,4,0.028579446226358413,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,384,0,0.028579446226358413,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,385,5,0.012907518446445465,1.0,1.0,1.0,1.0
Non-IID,385,3,0.012907518446445465,1.0,1.0,1.0,1.0
Non-IID,386,6,0.03800902403891086,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,386,0,0.03800902403891086,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,387,9,0.012514317743480205,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,387,1,0.012514317743480205,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,388,17,0.03377788981422782,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,388,2,0.03377788981422782,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,389,7,0.04765792697668075,0.97,0.9727272727272727,0.97,0.9693400167084378
Non-IID,389,6,0.04765792697668075,0.97,0.9727272727272727,0.97,0.9693400167084378
Non-IID,390,6,0.07490484386682511,0.98,0.9833333333333334,0.9800000000000001,0.9797979797979799
Non-IID,390,14,0.07490484386682511,0.98,0.9833333333333334,0.9800000000000001,0.9797979797979799
Non-IID,391,17,0.003912240862846374,1.0,1.0,1.0,1.0
Non-IID,391,5,0.003912240862846374,1.0,1.0,1.0,1.0
Non-IID,392,1,0.03774167057126761,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,392,8,0.03774167057126761,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,393,17,0.007078867070376873,1.0,1.0,1.0,1.0
Non-IID,393,10,0.007078867070376873,1.0,1.0,1.0,1.0
Non-IID,394,1,0.1361631495691836,0.96,0.967832167832168,0.96,0.9571946169772257
Non-IID,394,5,0.1361631495691836,0.96,0.967832167832168,0.96,0.9571946169772257
Non-IID,395,0,0.09699624117463827,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,395,8,0.09699624117463827,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,396,12,0.007211137125268579,1.0,1.0,1.0,1.0
Non-IID,396,11,0.007211137125268579,1.0,1.0,1.0,1.0
Non-IID,397,15,0.05835883373394608,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,397,13,0.05835883373394608,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,398,9,0.006820297613739967,1.0,1.0,1.0,1.0
Non-IID,398,12,0.006820297613739967,1.0,1.0,1.0,1.0
Non-IID,399,12,0.0032251502992585303,1.0,1.0,1.0,1.0
Non-IID,399,19,0.0032251502992585303,1.0,1.0,1.0,1.0
Non-IID,400,6,0.05567934386432171,0.96,0.9651515151515151,0.96,0.9563852813852813
Non-IID,400,8,0.05567934386432171,0.96,0.9651515151515151,0.96,0.9563852813852813
Non-IID,401,6,0.024235979840159416,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,401,0,0.024235979840159416,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,402,13,0.0735564743541181,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,402,10,0.0735564743541181,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,403,9,0.016195148229599,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,403,8,0.016195148229599,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,404,6,0.06981767818331719,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,404,5,0.06981767818331719,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,405,13,0.03164244774729014,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,405,16,0.03164244774729014,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,406,13,0.0024608586728572844,1.0,1.0,1.0,1.0
Non-IID,406,9,0.0024608586728572844,1.0,1.0,1.0,1.0
Non-IID,407,10,0.005666740108281374,1.0,1.0,1.0,1.0
Non-IID,407,5,0.005666740108281374,1.0,1.0,1.0,1.0
Non-IID,408,1,0.004809046629816294,1.0,1.0,1.0,1.0
Non-IID,408,16,0.004809046629816294,1.0,1.0,1.0,1.0
Non-IID,409,12,0.007219963204115629,1.0,1.0,1.0,1.0
Non-IID,409,15,0.007219963204115629,1.0,1.0,1.0,1.0
Non-IID,410,7,0.04815825613914058,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,410,18,0.04815825613914058,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,411,3,0.013928418532013893,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,411,14,0.013928418532013893,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,412,16,0.005725456778891385,1.0,1.0,1.0,1.0
Non-IID,412,13,0.005725456778891385,1.0,1.0,1.0,1.0
Non-IID,413,11,0.025862048361450434,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,413,1,0.025862048361450434,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,414,5,0.003036890793591738,1.0,1.0,1.0,1.0
Non-IID,414,19,0.003036890793591738,1.0,1.0,1.0,1.0
Non-IID,415,5,0.04440663814544678,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,415,13,0.04440663814544678,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,416,19,0.01662393718957901,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,416,5,0.01662393718957901,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,417,9,0.012777161244302988,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,417,17,0.012777161244302988,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,418,5,0.04384554907679558,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,418,8,0.04384554907679558,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,419,1,0.045778021328151224,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,419,18,0.045778021328151224,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,420,1,0.004407100901007652,1.0,1.0,1.0,1.0
Non-IID,420,5,0.004407100901007652,1.0,1.0,1.0,1.0
Non-IID,421,16,0.007429559230804444,1.0,1.0,1.0,1.0
Non-IID,421,7,0.007429559230804444,1.0,1.0,1.0,1.0
Non-IID,422,10,0.01856572465505451,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,422,12,0.01856572465505451,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,423,16,0.004544171821326017,1.0,1.0,1.0,1.0
Non-IID,423,18,0.004544171821326017,1.0,1.0,1.0,1.0
Non-IID,424,12,0.025792820360511542,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,424,18,0.025792820360511542,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,425,5,0.011334331817924976,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,425,12,0.011334331817924976,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,426,4,0.004431832432746887,1.0,1.0,1.0,1.0
Non-IID,426,15,0.004431832432746887,1.0,1.0,1.0,1.0
Non-IID,427,14,0.04556099203880876,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,427,5,0.04556099203880876,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,428,11,0.01812801039777696,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,428,12,0.01812801039777696,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,429,3,0.044973159524379296,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,429,8,0.044973159524379296,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,430,19,0.03880138888023794,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,430,13,0.03880138888023794,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,431,11,0.008110834751278162,1.0,1.0,1.0,1.0
Non-IID,431,14,0.008110834751278162,1.0,1.0,1.0,1.0
Non-IID,432,19,0.03135278213769197,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,432,1,0.03135278213769197,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,433,16,0.0070763188228011135,1.0,1.0,1.0,1.0
Non-IID,433,13,0.0070763188228011135,1.0,1.0,1.0,1.0
Non-IID,434,0,0.008098093923181296,1.0,1.0,1.0,1.0
Non-IID,434,4,0.008098093923181296,1.0,1.0,1.0,1.0
Non-IID,435,16,0.041318741124123336,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,435,9,0.041318741124123336,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,436,14,0.03911683840677142,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,436,18,0.03911683840677142,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,437,9,0.0053154455590993166,1.0,1.0,1.0,1.0
Non-IID,437,13,0.0053154455590993166,1.0,1.0,1.0,1.0
Non-IID,438,8,0.009731047200039028,1.0,1.0,1.0,1.0
Non-IID,438,0,0.009731047200039028,1.0,1.0,1.0,1.0
Non-IID,439,2,0.0030777998082339763,1.0,1.0,1.0,1.0
Non-IID,439,10,0.0030777998082339763,1.0,1.0,1.0,1.0
Non-IID,440,8,0.002893204353749752,1.0,1.0,1.0,1.0
Non-IID,440,2,0.002893204353749752,1.0,1.0,1.0,1.0
Non-IID,441,12,0.012232259577140213,1.0,1.0,1.0,1.0
Non-IID,441,4,0.012232259577140213,1.0,1.0,1.0,1.0
Non-IID,442,0,0.052896205969154834,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,442,18,0.052896205969154834,0.98,0.9818181818181818,0.9800000000000001,0.9793650793650794
Non-IID,443,18,0.01209501840174198,1.0,1.0,1.0,1.0
Non-IID,443,17,0.01209501840174198,1.0,1.0,1.0,1.0
Non-IID,444,15,0.04641146916896105,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,444,7,0.04641146916896105,0.98,0.9818181818181818,0.9800000000000001,0.9799498746867169
Non-IID,445,14,0.004923914223909378,1.0,1.0,1.0,1.0
Non-IID,445,0,0.004923914223909378,1.0,1.0,1.0,1.0
Non-IID,446,13,0.005104156797751784,1.0,1.0,1.0,1.0
Non-IID,446,7,0.005104156797751784,1.0,1.0,1.0,1.0
Non-IID,447,14,0.0014176983665674925,1.0,1.0,1.0,1.0
Non-IID,447,13,0.0014176983665674925,1.0,1.0,1.0,1.0
Non-IID,448,19,0.002258718330413103,1.0,1.0,1.0,1.0
Non-IID,448,8,0.002258718330413103,1.0,1.0,1.0,1.0
Non-IID,449,1,0.016862014457583428,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,449,14,0.016862014457583428,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,450,0,0.007399174571037293,1.0,1.0,1.0,1.0
Non-IID,450,3,0.007399174571037293,1.0,1.0,1.0,1.0
Non-IID,451,7,0.02543172225356102,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,451,8,0.02543172225356102,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,452,2,0.016738671734929086,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,452,1,0.016738671734929086,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,453,12,0.06564380107447505,0.97,0.9742424242424242,0.9700000000000001,0.9697729171413382
Non-IID,453,19,0.06564380107447505,0.97,0.9742424242424242,0.9700000000000001,0.9697729171413382
Non-IID,454,7,0.011907405219972134,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,454,6,0.011907405219972134,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,455,10,0.005252257911488414,1.0,1.0,1.0,1.0
Non-IID,455,14,0.005252257911488414,1.0,1.0,1.0,1.0
Non-IID,456,4,0.0025662823952734472,1.0,1.0,1.0,1.0
Non-IID,456,13,0.0025662823952734472,1.0,1.0,1.0,1.0
Non-IID,457,4,0.10514791890978813,0.95,0.9587412587412587,0.95,0.9440993788819876
Non-IID,457,3,0.10514791890978813,0.95,0.9587412587412587,0.95,0.9440993788819876
Non-IID,458,19,0.14182513805571945,0.97,0.976923076923077,0.97,0.9705822527332826
Non-IID,458,11,0.14182513805571945,0.97,0.976923076923077,0.97,0.9705822527332826
Non-IID,459,16,0.05205742811784148,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,459,12,0.05205742811784148,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,460,6,0.008148146606981755,1.0,1.0,1.0,1.0
Non-IID,460,1,0.008148146606981755,1.0,1.0,1.0,1.0
Non-IID,461,1,0.0040465520741418005,1.0,1.0,1.0,1.0
Non-IID,461,13,0.0040465520741418005,1.0,1.0,1.0,1.0
Non-IID,462,13,0.01878642812371254,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,462,3,0.01878642812371254,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,463,16,0.022629233645275235,1.0,1.0,1.0,1.0
Non-IID,463,10,0.022629233645275235,1.0,1.0,1.0,1.0
Non-IID,464,10,0.0011617874214425684,1.0,1.0,1.0,1.0
Non-IID,464,8,0.0011617874214425684,1.0,1.0,1.0,1.0
Non-IID,465,18,0.0034524790104478596,1.0,1.0,1.0,1.0
Non-IID,465,19,0.0034524790104478596,1.0,1.0,1.0,1.0
Non-IID,466,17,0.001877841455861926,1.0,1.0,1.0,1.0
Non-IID,466,12,0.001877841455861926,1.0,1.0,1.0,1.0
Non-IID,467,6,0.0239831167133525,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,467,7,0.0239831167133525,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,468,10,0.007378606973215938,1.0,1.0,1.0,1.0
Non-IID,468,16,0.007378606973215938,1.0,1.0,1.0,1.0
Non-IID,469,12,0.0041087248362600805,1.0,1.0,1.0,1.0
Non-IID,469,0,0.0041087248362600805,1.0,1.0,1.0,1.0
Non-IID,470,3,0.01692493576556444,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,470,12,0.01692493576556444,0.99,0.9909090909090909,0.99,0.9899749373433584
Non-IID,471,5,0.004802452393341809,1.0,1.0,1.0,1.0
Non-IID,471,10,0.004802452393341809,1.0,1.0,1.0,1.0
Non-IID,472,5,0.010695953723043203,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,472,12,0.010695953723043203,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,473,11,0.0029500355385243893,1.0,1.0,1.0,1.0
Non-IID,473,4,0.0029500355385243893,1.0,1.0,1.0,1.0
Non-IID,474,15,0.004475834835320711,1.0,1.0,1.0,1.0
Non-IID,474,14,0.004475834835320711,1.0,1.0,1.0,1.0
Non-IID,475,15,0.005304916799068451,1.0,1.0,1.0,1.0
Non-IID,475,11,0.005304916799068451,1.0,1.0,1.0,1.0
Non-IID,476,9,0.01776978077366948,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,476,0,0.01776978077366948,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,477,8,0.00301203204318881,1.0,1.0,1.0,1.0
Non-IID,477,19,0.00301203204318881,1.0,1.0,1.0,1.0
Non-IID,478,9,0.015566121824085712,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,478,1,0.015566121824085712,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,479,4,0.04002954464405775,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,479,14,0.04002954464405775,0.99,0.990909090909091,0.99,0.9899749373433584
Non-IID,480,18,0.026501743756234646,0.99,0.9909090909090909,0.99,0.9899749373433584
